Date;Filière;Valeur (GW)
28/09/2019;Enveloppe haute 2014 - 2019;49,25062744
29/09/2019;Enveloppe haute 2014 - 2019;48,49405706
30/09/2019;Enveloppe haute 2014 - 2019;43,32431692
01/10/2019;Enveloppe haute 2014 - 2019;41,34073963
02/10/2019;Enveloppe haute 2014 - 2019;48,95672244
03/10/2019;Enveloppe haute 2014 - 2019;49,81194908
04/10/2019;Enveloppe haute 2014 - 2019;50,15984219
05/10/2019;Enveloppe haute 2014 - 2019;50,71164413
06/10/2019;Enveloppe haute 2014 - 2019;50,18151021
07/10/2019;Enveloppe haute 2014 - 2019;44,62375817
08/10/2019;Enveloppe haute 2014 - 2019;42,36000233
09/10/2019;Enveloppe haute 2014 - 2019;49,94266033
10/10/2019;Enveloppe haute 2014 - 2019;51,13539633
11/10/2019;Enveloppe haute 2014 - 2019;52,04658725
12/10/2019;Enveloppe haute 2014 - 2019;51,72674575
13/10/2019;Enveloppe haute 2014 - 2019;51,58636775
14/10/2019;Enveloppe haute 2014 - 2019;46,25288073
15/10/2019;Enveloppe haute 2014 - 2019;44,22568629
16/10/2019;Enveloppe haute 2014 - 2019;51,97817529
17/10/2019;Enveloppe haute 2014 - 2019;53,18232204
18/10/2019;Enveloppe haute 2014 - 2019;53,38135613
19/10/2019;Enveloppe haute 2014 - 2019;53,44168348
20/10/2019;Enveloppe haute 2014 - 2019;53,04584956
21/10/2019;Enveloppe haute 2014 - 2019;47,53291358
22/10/2019;Enveloppe haute 2014 - 2019;45,66241279
23/10/2019;Enveloppe haute 2014 - 2019;53,62471148
24/10/2019;Enveloppe haute 2014 - 2019;55,17364908
25/10/2019;Enveloppe haute 2014 - 2019;55,32234348
26/10/2019;Enveloppe haute 2014 - 2019;55,84090217
27/10/2019;Enveloppe haute 2014 - 2019;55,46625294
28/10/2019;Enveloppe haute 2014 - 2019;49,9951119
29/10/2019;Enveloppe haute 2014 - 2019;47,83117676
30/10/2019;Enveloppe haute 2014 - 2019;55,60913023
31/10/2019;Enveloppe haute 2014 - 2019;57,53421192
01/11/2019;Enveloppe haute 2014 - 2019;51,15986935
02/11/2019;Enveloppe haute 2014 - 2019;57,90113856
03/11/2019;Enveloppe haute 2014 - 2019;57,90567158
04/11/2019;Enveloppe haute 2014 - 2019;53,01270119
05/11/2019;Enveloppe haute 2014 - 2019;51,00930815
06/11/2019;Enveloppe haute 2014 - 2019;59,11887829
07/11/2019;Enveloppe haute 2014 - 2019;61,14821758
08/11/2019;Enveloppe haute 2014 - 2019;61,60691498
09/11/2019;Enveloppe haute 2014 - 2019;61,65914473
10/11/2019;Enveloppe haute 2014 - 2019;61,56185915
11/11/2019;Enveloppe haute 2014 - 2019;55,19464331
12/11/2019;Enveloppe haute 2014 - 2019;53,92199229
13/11/2019;Enveloppe haute 2014 - 2019;62,61051181
14/11/2019;Enveloppe haute 2014 - 2019;63,41103652
15/11/2019;Enveloppe haute 2014 - 2019;63,45954173
16/11/2019;Enveloppe haute 2014 - 2019;63,92491225
17/11/2019;Enveloppe haute 2014 - 2019;63,9497485
18/11/2019;Enveloppe haute 2014 - 2019;58,5826639
19/11/2019;Enveloppe haute 2014 - 2019;57,01375671
20/11/2019;Enveloppe haute 2014 - 2019;65,52854294
21/11/2019;Enveloppe haute 2014 - 2019;66,9663475
22/11/2019;Enveloppe haute 2014 - 2019;67,2769966
23/11/2019;Enveloppe haute 2014 - 2019;67,95570863
24/11/2019;Enveloppe haute 2014 - 2019;67,76326617
25/11/2019;Enveloppe haute 2014 - 2019;61,8817956
26/11/2019;Enveloppe haute 2014 - 2019;59,53718877
27/11/2019;Enveloppe haute 2014 - 2019;67,88663779
28/11/2019;Enveloppe haute 2014 - 2019;69,60156244
29/11/2019;Enveloppe haute 2014 - 2019;69,55545613
30/11/2019;Enveloppe haute 2014 - 2019;69,65959573
01/12/2019;Enveloppe haute 2014 - 2019;68,26489375
02/12/2019;Enveloppe haute 2014 - 2019;63,37168958
03/12/2019;Enveloppe haute 2014 - 2019;61,14584
04/12/2019;Enveloppe haute 2014 - 2019;68,34215625
05/12/2019;Enveloppe haute 2014 - 2019;69,9419175
06/12/2019;Enveloppe haute 2014 - 2019;70,35077917
07/12/2019;Enveloppe haute 2014 - 2019;70,5642575
08/12/2019;Enveloppe haute 2014 - 2019;70,36505917
09/12/2019;Enveloppe haute 2014 - 2019;66,031705
10/12/2019;Enveloppe haute 2014 - 2019;64,53137583
11/12/2019;Enveloppe haute 2014 - 2019;71,85047354
12/12/2019;Enveloppe haute 2014 - 2019;72,75798625
13/12/2019;Enveloppe haute 2014 - 2019;72,15304938
14/12/2019;Enveloppe haute 2014 - 2019;72,18271292
15/12/2019;Enveloppe haute 2014 - 2019;71,73404167
16/12/2019;Enveloppe haute 2014 - 2019;66,2381375
17/12/2019;Enveloppe haute 2014 - 2019;63,74067583
18/12/2019;Enveloppe haute 2014 - 2019;71,11530854
19/12/2019;Enveloppe haute 2014 - 2019;72,49999167
20/12/2019;Enveloppe haute 2014 - 2019;73,19141667
21/12/2019;Enveloppe haute 2014 - 2019;71,6511969
22/12/2019;Enveloppe haute 2014 - 2019;70,94468652
23/12/2019;Enveloppe haute 2014 - 2019;68,94658381
24/12/2019;Enveloppe haute 2014 - 2019;66,37941156
25/12/2019;Enveloppe haute 2014 - 2019;62,30447469
26/12/2019;Enveloppe haute 2014 - 2019;69,37617798
27/12/2019;Enveloppe haute 2014 - 2019;70,89167867
28/12/2019;Enveloppe haute 2014 - 2019;74,08394588
29/12/2019;Enveloppe haute 2014 - 2019;75,49624992
30/12/2019;Enveloppe haute 2014 - 2019;74,30348252
31/12/2019;Enveloppe haute 2014 - 2019;68,50270433
01/01/2020;Consommation brute;62,59021054
02/01/2020;Consommation brute;72,6446059
03/01/2020;Consommation brute;72,98822648
04/01/2020;Consommation brute;
05/01/2020;Consommation brute;
06/01/2020;Consommation brute;72,91312848
07/01/2020;Consommation brute;67,8246561
08/01/2020;Consommation brute;65,82190467
09/01/2020;Consommation brute;72,63901423
10/01/2020;Consommation brute;72,92860981
11/01/2020;Consommation brute;73,07036038
12/01/2020;Consommation brute;72,99837067
13/01/2020;Consommation brute;72,71502431
14/01/2020;Consommation brute;67,5831186
15/01/2020;Consommation brute;65,54144425
16/01/2020;Consommation brute;72,47911183
17/01/2020;Consommation brute;74,43260152
18/01/2020;Consommation brute;74,65568606
19/01/2020;Consommation brute;73,8158889
20/01/2020;Consommation brute;72,79807594
21/01/2020;Consommation brute;67,85923981
22/01/2020;Consommation brute;65,90437265
23/01/2020;Consommation brute;74,13577558
24/01/2020;Consommation brute;74,59682658
25/01/2020;Consommation brute;74,44945894
26/01/2020;Consommation brute;73,61507198
27/01/2020;Consommation brute;72,04220929
28/01/2020;Consommation brute;65,9240204
29/01/2020;Consommation brute;63,09290385
30/01/2020;Consommation brute;71,08442475
31/01/2020;Consommation brute;72,87281394
01/02/2020;Consommation brute;72,36839752
02/02/2020;Consommation brute;72,30015867
03/02/2020;Consommation brute;70,61154335
04/02/2020;Consommation brute;65,62058638
05/02/2020;Consommation brute;63,97229281
06/02/2020;Consommation brute;71,38046023
07/02/2020;Consommation brute;72,48704967
08/02/2020;Consommation brute;71,95965165
09/02/2020;Consommation brute;71,65500804
10/02/2020;Consommation brute;70,37306658
11/02/2020;Consommation brute;63,96133438
12/02/2020;Consommation brute;62,61185058
13/02/2020;Consommation brute;70,61461913
14/02/2020;Consommation brute;71,86152027
15/02/2020;Consommation brute;70,74689904
16/02/2020;Consommation brute;71,22089425
17/02/2020;Consommation brute;69,40346194
18/02/2020;Consommation brute;63,52834163
19/02/2020;Consommation brute;61,86715927
20/02/2020;Consommation brute;68,58620667
21/02/2020;Consommation brute;69,15134613
22/02/2020;Consommation brute;68,78728871
23/02/2020;Consommation brute;68,4442604
24/02/2020;Consommation brute;67,56159846
25/02/2020;Consommation brute;62,22227848
26/02/2020;Consommation brute;59,98155877
27/02/2020;Consommation brute;66,72837908
28/02/2020;Consommation brute;67,06840619
29/02/2020;Consommation brute;
01/03/2020;Consommation brute;68,3678531
02/03/2020;Consommation brute;68,829061
03/03/2020;Consommation brute;67,39581967
04/03/2020;Consommation brute;61,330215
05/03/2020;Consommation brute;59,35484615
06/03/2020;Consommation brute;66,42229627
07/03/2020;Consommation brute;67,22894256
08/03/2020;Consommation brute;66,59516733
09/03/2020;Consommation brute;66,633589
10/03/2020;Consommation brute;66,25521356
11/03/2020;Consommation brute;60,26330094
12/03/2020;Consommation brute;57,56868735
13/03/2020;Consommation brute;64,18867129
14/03/2020;Consommation brute;65,64200754
15/03/2020;Consommation brute;65,01570579
16/03/2020;Consommation brute;64,21308
17/03/2020;Consommation brute;62,83049506
18/03/2020;Consommation brute;56,96758054
19/03/2020;Consommation brute;54,25684121
20/03/2020;Consommation brute;59,35880081
21/03/2020;Consommation brute;58,06760933
22/03/2020;Consommation brute;55,91455171
23/03/2020;Consommation brute;54,5949155
24/03/2020;Consommation brute;53,44629685
25/03/2020;Consommation brute;49,87534517
26/03/2020;Consommation brute;48,33508001
27/03/2020;Consommation brute;51,28762113
28/03/2020;Consommation brute;51,16303477
29/03/2020;Consommation brute;50,29885896
30/03/2020;Consommation brute;49,57270876
31/03/2020;Consommation brute;48,95508771
01/04/2020;Consommation brute;46,66912731
02/04/2020;Consommation brute;45,40566209
03/04/2020;Consommation brute;49,26914565
04/04/2020;Consommation brute;48,52729252
05/04/2020;Consommation brute;48,11257567
06/04/2020;Consommation brute;47,18510802
07/04/2020;Consommation brute;46,65012604
08/04/2020;Consommation brute;44,81910123
09/04/2020;Consommation brute;44,04666427
10/04/2020;Consommation brute;44,40602331
11/04/2020;Consommation brute;47,99444496
12/04/2020;Consommation brute;48,07324592
13/04/2020;Consommation brute;47,56665027
14/04/2020;Consommation brute;46,65760163
15/04/2020;Consommation brute;43,89761085
16/04/2020;Consommation brute;42,33876375
17/04/2020;Consommation brute;
18/04/2020;Consommation brute;45,27291796
19/04/2020;Consommation brute;45,8189365
20/04/2020;Consommation brute;46,2370986
21/04/2020;Consommation brute;45,56295196
22/04/2020;Consommation brute;42,31832567
23/04/2020;Consommation brute;40,71036783
24/04/2020;Consommation brute;44,73954646
25/04/2020;Consommation brute;45,30388656
26/04/2020;Consommation brute;45,55268563
27/04/2020;Consommation brute;45,20142192
28/04/2020;Consommation brute;44,24222598
29/04/2020;Consommation brute;40,64810481
30/04/2020;Consommation brute;39,24143573
01/05/2020;Consommation brute;38,59072504
02/05/2020;Consommation brute;44,03101877
03/05/2020;Consommation brute;43,88184131
04/05/2020;Consommation brute;43,13806635
05/05/2020;Consommation brute;
06/05/2020;Consommation brute;38,65140848
07/05/2020;Consommation brute;38,25078492
08/05/2020;Consommation brute;38,80303885
09/05/2020;Consommation brute;43,26903235
10/05/2020;Consommation brute;42,8405725
11/05/2020;Consommation brute;42,41625277
12/05/2020;Consommation brute;
13/05/2020;Consommation brute;37,51126967
14/05/2020;Consommation brute;36,69060483
15/05/2020;Consommation brute;42,10529523
16/05/2020;Consommation brute;42,14180638
17/05/2020;Consommation brute;42,47833006
18/05/2020;Consommation brute;37,5880931
19/05/2020;Consommation brute;42,477181
20/05/2020;Consommation brute;38,43284946
21/05/2020;Consommation brute;36,64099738
22/05/2020;Consommation brute;41,97332963
23/05/2020;Consommation brute;42,60656435
24/05/2020;Consommation brute;42,23834767
25/05/2020;Consommation brute;
26/05/2020;Consommation brute;38,75878667
27/05/2020;Consommation brute;37,1876179
28/05/2020;Consommation brute;35,52562935
29/05/2020;Consommation brute;37,2509381
30/05/2020;Consommation brute;42,56928463
31/05/2020;Consommation brute;42,3691115
01/06/2020;Consommation brute;42,42239275
02/06/2020;Consommation brute;41,73661471
03/06/2020;Consommation brute;37,54036419
04/06/2020;Consommation brute;35,12686033
05/06/2020;Consommation brute;
06/06/2020;Consommation brute;42,57345104
07/06/2020;Consommation brute;43,28044731
08/06/2020;Consommation brute;43,89253306
09/06/2020;Consommation brute;43,57591256
10/06/2020;Consommation brute;38,95869873
11/06/2020;Consommation brute;36,8951731
12/06/2020;Consommation brute;42,98776365
13/06/2020;Consommation brute;44,3000546
14/06/2020;Consommation brute;44,60632815
15/06/2020;Consommation brute;44,8493671
16/06/2020;Consommation brute;44,46086908
17/06/2020;Consommation brute;39,69047375
18/06/2020;Consommation brute;37,68605604
19/06/2020;Consommation brute;43,84527246
20/06/2020;Consommation brute;44,9837964
21/06/2020;Consommation brute;45,08858585
22/06/2020;Consommation brute;45,12394558
23/06/2020;Consommation brute;44,49746531
24/06/2020;Consommation brute;39,93759308
25/06/2020;Consommation brute;37,62924125
26/06/2020;Consommation brute;44,11220723
27/06/2020;Consommation brute;45,00762573
28/06/2020;Consommation brute;44,92355417
29/06/2020;Consommation brute;44,95687883
30/06/2020;Consommation brute;44,12909142
01/07/2020;Consommation brute;39,4276929
02/07/2020;Consommation brute;37,94428313
03/07/2020;Consommation brute;44,57618306
04/07/2020;Consommation brute;45,83534842
05/07/2020;Consommation brute;46,15215729
06/07/2020;Consommation brute;46,12593052
07/07/2020;Consommation brute;45,60926631
08/07/2020;Consommation brute;41,05134585
09/07/2020;Consommation brute;38,8886099
10/07/2020;Consommation brute;45,23206675
11/07/2020;Consommation brute;46,78326731
12/07/2020;Consommation brute;47,08054963
13/07/2020;Consommation brute;47,16644863
14/07/2020;Consommation brute;40,40886123
15/07/2020;Consommation brute;41,27244671
16/07/2020;Consommation brute;38,93095469
17/07/2020;Consommation brute;42,88034208
18/07/2020;Consommation brute;
19/07/2020;Consommation brute;45,91338402
20/07/2020;Consommation brute;46,97830415
21/07/2020;Consommation brute;46,69154119
22/07/2020;Consommation brute;41,54874765
23/07/2020;Consommation brute;38,90198683
24/07/2020;Consommation brute;45,33100265
25/07/2020;Consommation brute;46,56099677
26/07/2020;Consommation brute;46,58429677
27/07/2020;Consommation brute;46,75329129
28/07/2020;Consommation brute;45,8274804
29/07/2020;Consommation brute;41,00540835
30/07/2020;Consommation brute;38,70749021
31/07/2020;Consommation brute;45,07701435
01/08/2020;Consommation brute;45,60503283
02/08/2020;Consommation brute;46,1629629
03/08/2020;Consommation brute;46,25204542
04/08/2020;Consommation brute;44,81534467
05/08/2020;Consommation brute;39,74579631
06/08/2020;Consommation brute;37,28929673
07/08/2020;Consommation brute;41,77189202
08/08/2020;Consommation brute;42,75689496
09/08/2020;Consommation brute;42,84235192
10/08/2020;Consommation brute;42,70983965
11/08/2020;Consommation brute;42,22949227
12/08/2020;Consommation brute;38,64829277
13/08/2020;Consommation brute;36,71205254
14/08/2020;Consommation brute;41,06956773
15/08/2020;Consommation brute;38,00035506
16/08/2020;Consommation brute;41,84962113
17/08/2020;Consommation brute;41,34766227
18/08/2020;Consommation brute;41,37743688
19/08/2020;Consommation brute;
20/08/2020;Consommation brute;36,18741358
21/08/2020;Consommation brute;41,01749665
22/08/2020;Consommation brute;42,26984077
23/08/2020;Consommation brute;42,7812384
24/08/2020;Consommation brute;43,15269477
25/08/2020;Consommation brute;42,72706148
26/08/2020;Consommation brute;39,064741
27/08/2020;Consommation brute;37,12527538
28/08/2020;Consommation brute;43,11616265
29/08/2020;Consommation brute;44,85465483
30/08/2020;Consommation brute;44,94258235
31/08/2020;Consommation brute;45,14220035
01/09/2020;Consommation brute;44,29876519
02/09/2020;Consommation brute;39,73743985
03/09/2020;Consommation brute;37,99375435
04/09/2020;Consommation brute;44,28547613
05/09/2020;Consommation brute;45,556889
06/09/2020;Consommation brute;45,61466206
07/09/2020;Consommation brute;45,82226608
08/09/2020;Consommation brute;45,06506271
09/09/2020;Consommation brute;39,65076542
10/09/2020;Consommation brute;38,01934425
11/09/2020;Consommation brute;44,54490994
12/09/2020;Consommation brute;45,78674402
13/09/2020;Consommation brute;45,64823573
14/09/2020;Consommation brute;45,50387025
15/09/2020;Consommation brute;44,9625036
16/09/2020;Consommation brute;40,11967433
17/09/2020;Consommation brute;37,98288519
18/09/2020;Consommation brute;44,31584106
19/09/2020;Consommation brute;45,02906269
20/09/2020;Consommation brute;45,42468667
21/09/2020;Consommation brute;45,03251867
22/09/2020;Consommation brute;44,68682498
23/09/2020;Consommation brute;39,72603027
24/09/2020;Consommation brute;37,60283392
25/09/2020;Consommation brute;44,2379261
26/09/2020;Consommation brute;45,43018104
27/09/2020;Consommation brute;45,73148588
28/09/2020;Consommation brute;46,23388529
29/09/2020;Consommation brute;46,12243356
30/09/2020;Consommation brute;41,40730746
01/10/2020;Consommation brute;40,14238898
02/10/2020;Consommation brute;47,96116556
03/10/2020;Consommation brute;49,30233969
04/10/2020;Consommation brute;49,02971004
05/10/2020;Consommation brute;48,89248685
06/10/2020;Consommation brute;49,032523
07/10/2020;Consommation brute;43,61762969
08/10/2020;Consommation brute;41,85031515
09/10/2020;Consommation brute;49,5224925
10/10/2020;Consommation brute;51,03565894
11/10/2020;Consommation brute;51,01813471
12/10/2020;Consommation brute;51,08545471
13/10/2020;Consommation brute;50,11458823
14/10/2020;Consommation brute;44,91738617
15/10/2020;Consommation brute;42,73830479
16/10/2020;Consommation brute;49,5969465
17/10/2020;Consommation brute;50,8362684
18/10/2020;Consommation brute;51,11374325
19/10/2020;Consommation brute;51,69427219
20/10/2020;Consommation brute;51,38885156
21/10/2020;Consommation brute;46,32778721
22/10/2020;Consommation brute;44,56048996
23/10/2020;Consommation brute;51,15813919
24/10/2020;Consommation brute;53,47078644
25/10/2020;Consommation brute;54,60081133
26/10/2020;Consommation brute;54,54734447
27/10/2020;Consommation brute;54,01934025
28/10/2020;Consommation brute;49,36622619
29/10/2020;Consommation brute;47,44120688
30/10/2020;Consommation brute;54,609397
31/10/2020;Consommation brute;56,0518649
01/11/2020;Consommation brute;49,24727675
02/11/2020;Consommation brute;56,79601196
03/11/2020;Consommation brute;56,17539263
04/11/2020;Consommation brute;51,26049015
05/11/2020;Consommation brute;
06/11/2020;Consommation brute;56,93021827
07/11/2020;Consommation brute;58,18985152
08/11/2020;Consommation brute;58,30184806
09/11/2020;Consommation brute;58,33927
10/11/2020;Consommation brute;57,73825292
11/11/2020;Consommation brute;52,64276217
12/11/2020;Consommation brute;52,18035671
13/11/2020;Consommation brute;58,32014896
14/11/2020;Consommation brute;58,94368019
15/11/2020;Consommation brute;
16/11/2020;Consommation brute;59,44243213
17/11/2020;Consommation brute;59,79823969
18/11/2020;Consommation brute;55,77767815
19/11/2020;Consommation brute;55,48406579
20/11/2020;Consommation brute;61,83924419
21/11/2020;Consommation brute;62,86940098
22/11/2020;Consommation brute;63,21097633
23/11/2020;Consommation brute;63,32849367
24/11/2020;Consommation brute;63,08478723
25/11/2020;Consommation brute;57,65632177
26/11/2020;Consommation brute;55,83189494
27/11/2020;Consommation brute;63,04307213
28/11/2020;Consommation brute;64,21953894
29/11/2020;Consommation brute;64,96300273
30/11/2020;Consommation brute;65,14486046
01/12/2020;Consommation brute;65,56924917
02/12/2020;Consommation brute;60,54681708
03/12/2020;Consommation brute;58,63536104
04/12/2020;Consommation brute;65,43438438
05/12/2020;Consommation brute;67,04091229
06/12/2020;Consommation brute;67,91191604
07/12/2020;Consommation brute;67,10723083
08/12/2020;Consommation brute;66,882455
09/12/2020;Consommation brute;61,92102854
10/12/2020;Consommation brute;60,60019125
11/12/2020;Consommation brute;67,68413021
12/12/2020;Consommation brute;68,72818625
13/12/2020;Consommation brute;69,244405
14/12/2020;Consommation brute;69,1676325
15/12/2020;Consommation brute;69,09479354
16/12/2020;Consommation brute;63,88301938
17/12/2020;Consommation brute;62,67089542
18/12/2020;Consommation brute;69,60326438
19/12/2020;Consommation brute;70,91746146
20/12/2020;Consommation brute;70,69661
21/12/2020;Consommation brute;69,03341285
22/12/2020;Consommation brute;66,50372563
23/12/2020;Consommation brute;
24/12/2020;Consommation brute;63,30126958
25/12/2020;Consommation brute;61,89315794
26/12/2020;Consommation brute;66,17876967
27/12/2020;Consommation brute;66,98796273
28/12/2020;Consommation brute;66,96860913
29/12/2020;Consommation brute;65,8551591
30/12/2020;Consommation brute;
31/12/2020;Consommation brute;64,64654648
01/01/2020;Consommation brute;64,34147513
02/01/2020;Consommation brute;70,06377465
03/01/2020;Consommation brute;68,5688994
04/01/2020;Consommation brute;
05/01/2020;Consommation brute;
06/01/2020;Consommation brute;64,89228473
07/01/2020;Consommation brute;62,17421444
08/01/2020;Consommation brute;61,34833592
09/01/2020;Consommation brute;70,06377465
10/01/2020;Consommation brute;68,5688994
11/01/2020;Consommation brute;65,59197704
12/01/2020;Consommation brute;63,82831025
13/01/2020;Consommation brute;64,89228473
14/01/2020;Consommation brute;62,17421444
15/01/2020;Consommation brute;61,34833592
16/01/2020;Consommation brute;67,96376183
17/01/2020;Consommation brute;67,34976819
18/01/2020;Consommation brute;65,92663815
19/01/2020;Consommation brute;64,8427889
20/01/2020;Consommation brute;64,89050302
21/01/2020;Consommation brute;63,01362315
22/01/2020;Consommation brute;64,0102164
23/01/2020;Consommation brute;73,62198808
24/01/2020;Consommation brute;75,30656408
25/01/2020;Consommation brute;76,01575685
26/01/2020;Consommation brute;75,5919199
27/01/2020;Consommation brute;73,71305721
28/01/2020;Consommation brute;66,7381079
29/01/2020;Consommation brute;61,82888302
30/01/2020;Consommation brute;68,34210808
31/01/2020;Consommation brute;69,33527227
01/02/2020;Consommation brute;68,46619752
02/02/2020;Consommation brute;67,44971492
